# Health page and backups (0.4.0).
No network sweep has finished since DENIS started {age} ago. || Seit dem Start von DENIS vor {age} wurde noch kein Netzwerk-Sweep beendet. || Aucun balayage du réseau ne s'est terminé depuis le démarrage de DENIS il y a {age}. || No ha terminado ningún barrido de la red desde que DENIS arrancó hace {age}. || Odkedy DENIS pred {age} spustil, nedokončil sa žiadny sweep siete.
Only {free} of {total} is free on the disk that holds the database. When it is full, DENIS stops recording. || Auf dem Datenträger mit der Datenbank sind nur noch {free} von {total} frei. Ist er voll, hört DENIS auf aufzuzeichnen. || Il ne reste que {free} sur {total} sur le disque qui contient la base de données. Une fois plein, DENIS cesse d'enregistrer. || Solo quedan {free} de {total} libres en el disco que contiene la base de datos. Cuando se llene, DENIS dejará de registrar. || Na disku s databázou zostáva voľných iba {free} z {total}. Keď sa zaplní, DENIS prestane zaznamenávať.
There is no backup yet. Switch the schedule on, or make one now. || Es gibt noch kein Backup. Schalten Sie den Zeitplan ein oder erstellen Sie jetzt eines. || Il n'y a pas encore de sauvegarde. Activez la planification ou faites-en une maintenant. || Aún no hay ninguna copia de seguridad. Active la programación o haga una ahora. || Zatiaľ neexistuje žiadna záloha. Zapnite plán alebo urobte zálohu teraz.
The newest backup is {age} old. || Das neueste Backup ist {age} alt. || La sauvegarde la plus récente date d'il y a {age}. || La copia de seguridad más reciente tiene {age}. || Najnovšia záloha je stará {age}.
The mirror interface {name} has an IP address of its own ({ip}). A monitor/SPAN port normally should not: an address there can conflict with a real device and cause outages on the network you are watching, not just on this box. See below to remove it. || Die Mirror-Schnittstelle {name} hat eine eigene IP-Adresse ({ip}). Ein Monitor-/SPAN-Port sollte normalerweise keine haben: eine Adresse dort kann mit einem echten Gerät kollidieren und Ausfälle im beobachteten Netzwerk verursachen, nicht nur auf diesem Rechner. Siehe unten, um sie zu entfernen. || L'interface miroir {name} a sa propre adresse IP ({ip}). Un port miroir/SPAN ne devrait normalement pas en avoir : une adresse là peut entrer en conflit avec un vrai appareil et provoquer des pannes sur le réseau que vous surveillez, pas seulement sur cette machine. Voir ci-dessous pour la retirer. || La interfaz espejo {name} tiene su propia dirección IP ({ip}). Un puerto de monitorización/SPAN normalmente no debería tener una: una dirección ahí puede entrar en conflicto con un dispositivo real y causar cortes en la red que está vigilando, no solo en esta máquina. Vea abajo para quitarla. || Zrkadlené rozhranie {name} má vlastnú IP adresu ({ip}). Monitorovací/SPAN port by ju bežne nemal mať: adresa tam môže kolidovať so skutočným zariadením a spôsobiť výpadky na sledovanej sieti, nielen na tomto počítači. Odstránenie nájdete nižšie.
This machine could not resolve a domain name just now. Check its own DNS settings, or whether the router it uses for DNS is itself working and can reach the internet. || Dieser Rechner konnte gerade keinen Domainnamen auflösen. Prüfen Sie seine eigenen DNS-Einstellungen, oder ob der Router, den er für DNS nutzt, selbst funktioniert und das Internet erreicht. || Cette machine n'a pas pu résoudre un nom de domaine à l'instant. Vérifiez ses propres réglages DNS, ou si le routeur qu'elle utilise pour le DNS fonctionne lui-même et atteint internet. || Esta máquina no pudo resolver un nombre de dominio ahora mismo. Compruebe su propia configuración DNS, o si el router que usa para DNS funciona y puede llegar a internet. || Tento počítač práve nedokázal preložiť doménové meno. Skontrolujte jeho vlastné nastavenia DNS, alebo či router, ktorý používa pre DNS, sám funguje a má prístup na internet.
Is DENIS itself in good shape? Problems are listed first, in plain words; the rest is what to look at when something seems slow or the disk fills up. || Ist DENIS selbst in gutem Zustand? Probleme stehen zuerst, in einfachen Worten; der Rest ist das, was Sie ansehen, wenn etwas langsam wirkt oder die Platte vollläuft. || DENIS lui-même est-il en bonne forme ? Les problèmes sont listés en premier, en langage clair ; le reste sert quand quelque chose semble lent ou que le disque se remplit. || ¿Está DENIS en buen estado? Los problemas aparecen primero, en lenguaje llano; el resto es lo que hay que mirar cuando algo parece lento o el disco se llena. || Je DENIS samotný v poriadku? Problémy sú na začiatku, jednoducho povedané; zvyšok je to, na čo sa pozrieť, keď sa niečo zdá pomalé alebo sa plní disk.
What is in the database || Was in der Datenbank steckt || Contenu de la base de données || Qué contiene la base de datos || Čo je v databáze
Table || Tabelle || Table || Tabla || Tabuľka
Rows || Zeilen || Lignes || Filas || Riadky
A backup is a complete, checked copy of the database (devices, alerts, users, settings, reports). A backup on the same disk does not survive the disk: keep some copies somewhere else too. It contains password hashes: guard it like the database itself. || Ein Backup ist eine vollständige, geprüfte Kopie der Datenbank (Geräte, Alarme, Benutzer, Einstellungen, Berichte). Ein Backup auf demselben Datenträger überlebt dessen Ausfall nicht: Bewahren Sie einige Kopien auch woanders auf. Es enthält Passwort-Hashes: Schützen Sie es wie die Datenbank selbst. || Une sauvegarde est une copie complète et vérifiée de la base de données (appareils, alertes, utilisateurs, paramètres, rapports). Une sauvegarde sur le même disque ne survit pas au disque : gardez-en aussi ailleurs. Elle contient des empreintes de mots de passe : protégez-la comme la base elle-même. || Una copia de seguridad es una copia completa y verificada de la base de datos (dispositivos, alertas, usuarios, ajustes, informes). Una copia en el mismo disco no sobrevive al disco: guarde algunas también en otro lugar. Contiene hashes de contraseñas: protéjala como la propia base de datos. || Záloha je úplná, skontrolovaná kópia databázy (zariadenia, upozornenia, používatelia, nastavenia, reporty). Záloha na tom istom disku disk neprežije: niekoľko kópií si uložte aj inde. Obsahuje hashe hesiel: chráňte ju ako samotnú databázu.
To go back to a backup, stop DENIS, put the file in place of the database file and start DENIS again. || Um zu einem Backup zurückzukehren, beenden Sie DENIS, legen Sie die Datei an die Stelle der Datenbankdatei und starten Sie DENIS neu. || Pour revenir à une sauvegarde, arrêtez DENIS, placez le fichier à la place du fichier de base de données et redémarrez DENIS. || Para volver a una copia, detenga DENIS, coloque el archivo en lugar del archivo de la base de datos y vuelva a iniciar DENIS. || Ak sa chcete vrátiť k zálohe, zastavte DENIS, súbor dajte na miesto súboru databázy a DENIS znova spustite.
How to restore a backup || So stellen Sie ein Backup wieder her || Comment restaurer une sauvegarde || Cómo restaurar una copia de seguridad || Ako obnoviť zálohu
Back up now || Jetzt sichern || Sauvegarder maintenant || Copiar ahora || Zálohovať teraz

No backups yet. || Noch keine Backups. || Aucune sauvegarde pour l'instant. || Aún no hay copias de seguridad. || Zatiaľ žiadne zálohy.
Every 8 hours || Alle 8 Stunden || Toutes les 8 heures || Cada 8 horas || Každých 8 hodín
Every 12 hours || Alle 12 Stunden || Toutes les 12 heures || Cada 12 horas || Každých 12 hodín
Manually only || Nur manuell || Manuellement seulement || Solo manualmente || Iba manuálne
Uploading to your MSP || Hochladen zu Ihrem MSP || Envoi vers votre MSP || Subida a su MSP || Nahrávanie k vášmu MSP
How often the newest local backup is also pushed to your configured backup upstream, independent of the schedule above. || Wie oft die neueste lokale Sicherung zusätzlich an Ihr konfiguriertes Backup-Upstream gesendet wird, unabhängig vom obigen Zeitplan. || À quelle fréquence la sauvegarde locale la plus récente est aussi envoyée vers votre backup upstream configuré, indépendamment de la planification ci-dessus. || Con qué frecuencia la copia local más reciente también se envía a su backup upstream configurado, independientemente de la programación anterior. || Ako často sa najnovšia lokálna záloha navyše posiela na nakonfigurovaný backup-upstream, nezávisle od harmonogramu vyššie.
Push the newest backup to your MSP || Neueste Sicherung an Ihren MSP senden || Envoyer la sauvegarde la plus récente à votre MSP || Enviar la copia más reciente a su MSP || Poslať najnovšiu zálohu vášmu MSP
Customers' uploaded backups || Von Kunden hochgeladene Backups || Sauvegardes téléversées par les clients || Copias subidas por los clientes || Zálohy nahrané zákazníkmi
How many of each customer's uploaded backups this install keeps (older ones are removed automatically). Only relevant once customers push backups here. || Wie viele der von jedem Kunden hochgeladenen Backups diese Installation behält (ältere werden automatisch entfernt). Nur relevant, sobald Kunden hier Backups hochladen. || Combien de sauvegardes téléversées par chaque client cette installation conserve (les plus anciennes sont supprimées automatiquement). Pertinent seulement une fois que des clients envoient des sauvegardes ici. || Cuántas copias subidas de cada cliente conserva esta instalación (las más antiguas se eliminan automáticamente). Solo relevante una vez que los clientes suban copias aquí. || Koľko nahraných záloh od každého zákazníka si táto inštalácia ponecháva (staršie sa automaticky odstránia). Relevantné, až keď sem zákazníci začnú zálohy nahrávať.
No customer has uploaded a backup here yet. || Noch hat kein Kunde ein Backup hierher hochgeladen. || Aucun client n'a encore téléversé de sauvegarde ici. || Ningún cliente ha subido todavía una copia aquí. || Zatiaľ sem žiadny zákazník nenahral žiadnu zálohu.
{name}: {ip} || {name}: {ip} || {name} : {ip} || {name}: {ip} || {name}: {ip}
Remove the address now || Adresse jetzt entfernen || Retirer l'adresse maintenant || Quitar la dirección ahora || Odstrániť adresu teraz
Remove the IP address from {name} right now? If it comes from DHCP it may be reassigned — see the note above for the durable fix. || Die IP-Adresse jetzt von {name} entfernen? Falls sie von DHCP stammt, wird sie eventuell erneut vergeben — siehe oben für die dauerhafte Lösung. || Retirer l'adresse IP de {name} maintenant ? Si elle vient du DHCP, elle pourrait être réattribuée — voir la note ci-dessus pour la solution durable. || ¿Quitar la dirección IP de {name} ahora mismo? Si viene de DHCP puede volver a asignarse; vea la nota anterior para la solución duradera. || Odstrániť IP adresu z {name} teraz? Ak pochádza z DHCP, môže byť opäť pridelená — trvalé riešenie nájdete v poznámke vyššie.
Remove the address || Adresse entfernen || Retirer l'adresse || Quitar la dirección || Odstrániť adresu
