# Findings page: verify a fix, accept a risk, the accepted-risks list, and what the server says about them.
Accepted for || Akzeptiert für || Accepté pour || Aceptado durante || Akceptované na
Accept risk || Risiko akzeptieren || Accepter le risque || Aceptar el riesgo || Akceptovať riziko
Choose at least one device. || Wählen Sie mindestens ein Gerät. || Choisissez au moins un appareil. || Elija al menos un dispositivo. || Vyberte aspoň jedno zariadenie.
Give a reason: it is what an auditor will read. || Geben Sie eine Begründung an: Sie wird vom Prüfer gelesen. || Indiquez un motif : c'est ce que lira l'auditeur. || Indique un motivo: es lo que leerá el auditor. || Uveďte dôvod: prečíta si ho audítor.
The problem is gone: you can withdraw this decision. || Das Problem ist weg: Sie können diese Entscheidung widerrufen. || Le problème a disparu : vous pouvez retirer cette décision. || El problema ha desaparecido: puede retirar esta decisión. || Problém zmizol: toto rozhodnutie môžete zrušiť.
Verify || Prüfen || Vérifier || Verificar || Overiť
Look again: is it still true? || Noch einmal prüfen: stimmt es noch? || Revérifier : est-ce toujours vrai ? || Comprobar de nuevo: ¿sigue siendo cierto? || Skontrolovať znova: platí to ešte?
Withdraw || Widerrufen || Retirer || Retirar || Zrušiť
Stop accepting this risk: the finding counts again || Dieses Risiko nicht mehr akzeptieren: der Befund zählt wieder || Ne plus accepter ce risque : le constat compte de nouveau || Dejar de aceptar este riesgo: el hallazgo vuelve a contar || Prestať akceptovať toto riziko: zistenie sa opäť počíta
Withdraw the accepted risk "{title}" for {device}? It will count as a finding again. || Akzeptiertes Risiko „{title}“ für {device} widerrufen? Es zählt dann wieder als Befund. || Retirer le risque accepté « {title} » pour {device} ? Il comptera de nouveau comme constat. || ¿Retirar el riesgo aceptado «{title}» para {device}? Volverá a contar como hallazgo. || Zrušiť akceptované riziko „{title}“ pre {device}? Opäť sa bude počítať ako zistenie.
Could not withdraw || Widerrufen nicht möglich || Retrait impossible || No se pudo retirar || Zrušenie sa nepodarilo
Accepted risks || Akzeptierte Risiken || Risques acceptés || Riesgos aceptados || Akceptované riziká
Findings someone decided to live with, and why. They count again when the time is up or when an administrator withdraws the decision. || Befunde, mit denen jemand zu leben beschlossen hat, und warum. Sie zählen wieder, wenn die Zeit abläuft oder ein Administrator die Entscheidung widerruft. || Constats avec lesquels quelqu'un a décidé de vivre, et pourquoi. Ils comptent de nouveau à l'échéance ou quand un administrateur retire la décision. || Hallazgos con los que alguien decidió convivir, y por qué. Vuelven a contar cuando se acaba el plazo o cuando un administrador retira la decisión. || Zistenia, s ktorými sa niekto rozhodol žiť, a prečo. Znova sa počítajú, keď uplynie čas alebo keď správca rozhodnutie zruší.
Finding || Befund || Constat || Hallazgo || Zistenie
Reason || Begründung || Motif || Motivo || Dôvod
Accepted by || Akzeptiert von || Accepté par || Aceptado por || Akceptoval
Until || Bis || Jusqu'au || Hasta || Do
that finding does not apply to device #{n} || dieser Befund trifft auf Gerät #{n} nicht zu || ce constat ne concerne pas l'appareil n°{n} || ese hallazgo no afecta al dispositivo n.º {n} || toto zistenie sa netýka zariadenia č. {n}
the device is no longer in the register || das Gerät ist nicht mehr im Register || l'appareil n'est plus dans le registre || el dispositivo ya no está en el registro || zariadenie už nie je v registri
the register still shows it || das Register zeigt es weiterhin || le registre l'indique toujours || el registro aún lo muestra || register to stále ukazuje
the register no longer shows it || das Register zeigt es nicht mehr || le registre ne l'indique plus || el registro ya no lo muestra || register to už neukazuje
industrial devices are never scanned: check the device itself and update its ports by hand || Industriegeräte werden nie gescannt: Prüfen Sie das Gerät selbst und aktualisieren Sie seine Ports von Hand || les appareils industriels ne sont jamais scannés : vérifiez l'appareil lui-même et mettez ses ports à jour à la main || los dispositivos industriales nunca se escanean: compruebe el propio dispositivo y actualice sus puertos a mano || priemyselné zariadenia sa nikdy neskenujú: skontrolujte zariadenie samotné a porty aktualizujte ručne
no address is known for this device || für dieses Gerät ist keine Adresse bekannt || aucune adresse n'est connue pour cet appareil || no se conoce ninguna dirección de este dispositivo || pre toto zariadenie nie je známa adresa
this DENIS cannot scan (viewer mode or passive-only): run a scan yourself, then verify again || Dieses DENIS kann nicht scannen (Betrachtermodus oder nur passiv): Starten Sie selbst einen Scan und prüfen Sie dann erneut || ce DENIS ne peut pas scanner (mode lecteur ou passif uniquement) : lancez vous-même un scan, puis revérifiez || este DENIS no puede escanear (modo lector o solo pasivo): ejecute usted un escaneo y verifique de nuevo || tento DENIS nemôže skenovať (režim čitateľa alebo len pasívne): spustite sken sami a potom overte znova
scanned just now: the port is still open || soeben gescannt: der Port ist weiterhin offen || scanné à l'instant : le port est toujours ouvert || escaneado ahora: el puerto sigue abierto || práve oskenované: port je stále otvorený
scanned just now: the port is closed || soeben gescannt: der Port ist geschlossen || scanné à l'instant : le port est fermé || escaneado ahora: el puerto está cerrado || práve oskenované: port je zatvorený
this address is excluded from probing (--exclude) || Diese Adresse ist vom Abtasten ausgeschlossen (--exclude) || cette adresse est exclue des sondages (--exclude) || esta dirección está excluida de las sondas (--exclude) || táto adresa je vylúčená zo sondovania (--exclude)
the device did not answer: it may be off, so nothing is confirmed || das Gerät hat nicht geantwortet: Es könnte aus sein, daher ist nichts bestätigt || l'appareil n'a pas répondu : il est peut-être éteint, rien n'est donc confirmé || el dispositivo no respondió: puede estar apagado, así que no se confirma nada || zariadenie neodpovedalo: môže byť vypnuté, takže nič nie je potvrdené
give a reason of 3 to 500 characters: it is what an auditor will read || geben Sie eine Begründung von 3 bis 500 Zeichen an: Der Prüfer liest sie || indiquez un motif de 3 à 500 caractères : c'est ce que lira l'auditeur || indique un motivo de 3 a 500 caracteres: es lo que leerá el auditor || uveďte dôvod s 3 až 500 znakmi: prečíta si ho audítor
unknown finding || unbekannter Befund || constat inconnu || hallazgo desconocido || neznáme zistenie
choose 1 to 500 devices || 1 bis 500 Geräte wählen || choisissez de 1 à 500 appareils || elija de 1 a 500 dispositivos || vyberte 1 až 500 zariadení
the decision can last 1 to 3650 days (or leave it open-ended) || die Entscheidung kann 1 bis 3650 Tage gelten (oder unbefristet bleiben) || la décision peut durer de 1 à 3650 jours (ou rester sans limite) || la decisión puede durar de 1 a 3650 días (o quedar sin límite) || rozhodnutie môže platiť 1 až 3650 dní (alebo bez obmedzenia)
that finding does not apply to any device right now || dieser Befund trifft im Moment auf kein Gerät zu || ce constat ne concerne actuellement aucun appareil || ese hallazgo no afecta ahora a ningún dispositivo || toto zistenie sa momentálne netýka žiadneho zariadenia
no such accepted risk || kein solches akzeptiertes Risiko || aucun risque accepté de ce type || no existe ese riesgo aceptado || také akceptované riziko neexistuje
DENIS keeps watching them: it warns 14 days and 3 days before a decision ends, scans the open-port ones again once a day, and notes in the event log when a problem has gone away. || DENIS behält sie im Blick: Es warnt 14 und 3 Tage bevor eine Entscheidung endet, scannt die mit offenen Ports einmal täglich erneut und vermerkt im Ereignisprotokoll, wenn ein Problem verschwunden ist. || DENIS continue de les surveiller : il prévient 14 jours et 3 jours avant la fin d'une décision, réanalyse une fois par jour celles liées à des ports ouverts, et note dans le journal des événements quand un problème a disparu. || DENIS sigue vigilándolos: avisa 14 y 3 días antes de que termine una decisión, vuelve a escanear una vez al día los de puertos abiertos y anota en el registro de eventos cuándo ha desaparecido un problema. || DENIS ich stále sleduje: upozorní 14 dní a 3 dni pred skončením rozhodnutia, raz denne znova naskenuje tie s otvorenými portmi a do záznamu udalostí zapíše, keď problém zmizol.
