Revoke the token "{label}"? Whatever uses it will stop working. || Token „{label}“ widerrufen? Alles, was ihn verwendet, funktioniert dann nicht mehr. || Révoquer le jeton « {label} » ? Tout ce qui l'utilise cessera de fonctionner. || ¿Revocar el token «{label}»? Lo que lo use dejará de funcionar. || Zrušiť token „{label}“? Všetko, čo ho používa, prestane fungovať.
Could not create token || Token konnte nicht erstellt werden || Impossible de créer le jeton || No se pudo crear el token || Token sa nepodarilo vytvoriť
API token created || API-Token erstellt || Jeton d'API créé || Token de API creado || API token vytvorený
Shown only once; store it in your secret manager. || Wird nur einmal angezeigt; speichern Sie es in Ihrem Passwort-Manager. || Affiché une seule fois ; conservez-le dans votre gestionnaire de secrets. || Se muestra una sola vez; guárdelo en su gestor de secretos. || Zobrazí sa iba raz; uložte ho do správcu hesiel.
Example: || Beispiel: || Exemple : || Ejemplo: || Príklad:
Minimum score to raise an alert || Mindestwert für eine Warnung || Score minimal pour lever une alerte || Puntuación mínima para generar una alerta || Minimálne skóre na vyvolanie upozornenia
changed (default {value}) || geändert (Standard {value}) || modifié (défaut {value}) || cambiado (predeterminado {value}) || zmenené (predvolené {value})
Events scoring below this are recorded but not shown as alerts, and never sent out. Raise it to hear less, lower it to hear more. || Ereignisse darunter werden nur aufgezeichnet, nicht als Warnung angezeigt und nie versendet. Höher = weniger Meldungen, niedriger = mehr. || Les événements sous ce seuil sont enregistrés mais pas affichés comme alertes, et jamais envoyés. Augmentez-le pour en recevoir moins, baissez-le pour en recevoir plus. || Los eventos por debajo de este valor se registran pero no se muestran como alertas ni se envían. Súbalo para recibir menos avisos, bájelo para recibir más. || Udalosti pod touto hodnotou sa len zaznamenajú, nezobrazia sa ako upozornenia a nikdy sa neodošlú. Vyššia hodnota = menej hlásení, nižšia = viac.
Score || Wert || Score || Puntuación || Skóre
Network rules || Netzwerkregeln || Règles réseau || Reglas de red || Sieťové pravidlá
Industrial (OT) rules || Industrieregeln (OT) || Règles industrielles (OT) || Reglas industriales (OT) || Priemyselné pravidlá (OT)
changed || geändert || modifié || cambiado || zmenené
Needs: {needs} || Benötigt: {needs} || Nécessite : {needs} || Requiere: {needs} || Vyžaduje: {needs}
1 = as designed, 0.5 = half as loud, 2 = twice as loud (scores are capped at 100) || 1 = wie vorgesehen, 0,5 = halb so laut, 2 = doppelt so laut (Werte sind auf 100 begrenzt) || 1 = comme prévu, 0,5 = moitié moins fort, 2 = deux fois plus fort (les scores sont plafonnés à 100) || 1 = como está diseñado, 0,5 = la mitad, 2 = el doble (las puntuaciones se limitan a 100) || 1 = podľa návrhu, 0,5 = polovičná hlasitosť, 2 = dvojnásobná (skóre je obmedzené na 100)
Weight (default {value}) || Gewicht (Standard {value}) || Poids (défaut {value}) || Peso (predeterminado {value}) || Váha (predvolená {value})
Nothing changed. || Nichts geändert. || Rien n'a changé. || No ha cambiado nada. || Nič sa nezmenilo.
Saved. Applies within a few seconds. || Gespeichert. Gilt innerhalb weniger Sekunden. || Enregistré. S'applique en quelques secondes. || Guardado. Se aplica en unos segundos. || Uložené. Prejaví sa do niekoľkých sekúnd.
Reset every rule setting to its default? || Alle Regeleinstellungen auf Standard zurücksetzen? || Rétablir tous les réglages de règles par défaut ? || ¿Restablecer todos los ajustes de reglas a sus valores predeterminados? || Obnoviť všetky nastavenia pravidiel na predvolené?
Back to defaults. || Zurück auf Standard. || Retour aux valeurs par défaut. || Valores predeterminados restaurados. || Späť na predvolené.
In Slack: create an app with an Incoming Webhook (api.slack.com/messaging/webhooks) and paste its URL. || In Slack: eine App mit Incoming Webhook erstellen (api.slack.com/messaging/webhooks) und deren URL einfügen. || Dans Slack : créez une application avec un Incoming Webhook (api.slack.com/messaging/webhooks) et collez son URL. || En Slack: cree una aplicación con un Incoming Webhook (api.slack.com/messaging/webhooks) y pegue su URL. || V Slacku: vytvorte aplikáciu s Incoming Webhook (api.slack.com/messaging/webhooks) a vložte jeho URL.
In Teams: Workflows → "Send webhook alerts to a channel" (or a flow with the trigger "When a Teams webhook request is received") and paste its URL. The older Office 365 Connectors have been retired by Microsoft. || In Teams: Workflows → „Webhook-Warnungen an einen Kanal senden“ (oder ein Flow mit dem Trigger „Wenn eine Teams-Webhookanforderung empfangen wird“) und die URL einfügen. Die älteren Office-365-Connectors hat Microsoft eingestellt. || Dans Teams : Workflows → « Envoyer des alertes webhook à un canal » (ou un flux avec le déclencheur « Lorsqu'une requête webhook Teams est reçue ») et collez son URL. Les anciens connecteurs Office 365 ont été retirés par Microsoft. || En Teams: Workflows → «Enviar alertas de webhook a un canal» (o un flujo con el desencadenador «Cuando se recibe una solicitud de webhook de Teams») y pegue su URL. Microsoft ha retirado los antiguos conectores de Office 365. || V Teams: Workflows → „Send webhook alerts to a channel“ (alebo tok so spúšťačom „When a Teams webhook request is received“) a vložte jeho URL. Staršie konektory Office 365 spoločnosť Microsoft zrušila.
In Discord: channel settings → Integrations → Webhooks → copy the webhook URL. || In Discord: Kanaleinstellungen → Integrationen → Webhooks → Webhook-URL kopieren. || Dans Discord : paramètres du salon → Intégrations → Webhooks → copiez l'URL du webhook. || En Discord: ajustes del canal → Integraciones → Webhooks → copie la URL del webhook. || V Discorde: nastavenia kanála → Integrácie → Webhooky → skopírujte URL webhooku.
In PagerDuty: service → Integrations → add "Events API v2" and paste its Integration Key. Only serious alerts (score 70 and up by default) are sent, and repeats of the same alert about the same device fold into one incident. || In PagerDuty: Service → Integrations → „Events API v2“ hinzufügen und den Integration Key einfügen. Gesendet werden nur ernste Warnungen (standardmäßig ab Wert 70); Wiederholungen derselben Warnung zum selben Gerät werden zu einem Vorfall zusammengefasst. || Dans PagerDuty : service → Integrations → ajoutez « Events API v2 » et collez sa clé d'intégration. Seules les alertes graves (score 70 et plus par défaut) sont envoyées, et les répétitions d'une même alerte sur le même appareil sont regroupées en un seul incident. || En PagerDuty: servicio → Integrations → añada «Events API v2» y pegue su clave de integración. Solo se envían las alertas graves (puntuación 70 o más por defecto) y las repeticiones de la misma alerta sobre el mismo dispositivo se agrupan en un solo incidente. || V PagerDuty: služba → Integrations → pridajte „Events API v2“ a vložte jej Integration Key. Odosielajú sa iba závažné upozornenia (predvolene od skóre 70) a opakovania rovnakého upozornenia na to isté zariadenie sa zlúčia do jedného incidentu.
Any SMTP server. Use STARTTLS or TLS whenever you use a password. || Beliebiger SMTP-Server. Bei Passwortnutzung immer STARTTLS oder TLS verwenden. || N'importe quel serveur SMTP. Utilisez STARTTLS ou TLS dès qu'un mot de passe est utilisé. || Cualquier servidor SMTP. Use STARTTLS o TLS siempre que utilice contraseña. || Ľubovoľný SMTP server. Ak používate heslo, vždy použite STARTTLS alebo TLS.
Your own system receives a JSON POST. If you set a signing secret (16+ characters) each request carries X-Denis-Signature: sha256=<HMAC of the body>, so the receiver can verify it came from DENIS. || Ihr eigenes System erhält einen JSON-POST. Mit einem Signaturgeheimnis (16+ Zeichen) trägt jede Anfrage X-Denis-Signature: sha256=<HMAC des Bodys>, sodass der Empfänger prüfen kann, dass sie von DENIS stammt. || Votre propre système reçoit un POST JSON. Si vous définissez un secret de signature (16+ caractères), chaque requête porte X-Denis-Signature: sha256=<HMAC du corps>, ce qui permet au destinataire de vérifier qu'elle vient de DENIS. || Su propio sistema recibe un POST JSON. Si define un secreto de firma (16+ caracteres), cada solicitud incluye X-Denis-Signature: sha256=<HMAC del cuerpo>, para que el receptor verifique que procede de DENIS. || Váš vlastný systém dostane JSON POST. Ak nastavíte podpisové tajomstvo (16+ znakov), každá požiadavka nesie X-Denis-Signature: sha256=<HMAC tela>, takže príjemca môže overiť, že pochádza z DENIS.
Signing secret (optional) || Signaturgeheimnis (optional) || Secret de signature (facultatif) || Secreto de firma (opcional) || Podpisové tajomstvo (voliteľné)
Integration key || Integration Key || Clé d'intégration || Clave de integración || Integration Key
Silenced until {time}. || Stumm bis {time}. || En sourdine jusqu'au {time}. || Silenciado hasta {time}. || Stíšené do {time}.
Alerts still appear in the console. || Warnungen erscheinen weiterhin in der Konsole. || Les alertes apparaissent toujours dans la console. || Las alertas siguen apareciendo en la consola. || Upozornenia sa naďalej zobrazujú v konzole.
Notifications are on. || Benachrichtigungen sind aktiv. || Les notifications sont activées. || Las notificaciones están activadas. || Upozornenia sú zapnuté.
failing || fehlerhaft || en échec || con fallos || zlyháva
ok {ago} || ok {ago} || ok {ago} || ok {ago} || ok {ago}
ready || bereit || prêt || listo || pripravené
{n} sent || {n} gesendet || {n} envoyé(s) || {n} enviado(s) || {n} odoslaných
Test || Test || Test || Probar || Test
Test sent || Test gesendet || Test envoyé || Prueba enviada || Test odoslaný
Test failed || Test fehlgeschlagen || Échec du test || La prueba falló || Test zlyhal
The test message was accepted. Check the channel. || Die Testnachricht wurde angenommen. Prüfen Sie den Kanal. || Le message de test a été accepté. Vérifiez le canal. || El mensaje de prueba fue aceptado. Compruebe el canal. || Testovacia správa bola prijatá. Skontrolujte kanál.
Delete the channel "{name}"? || Kanal „{name}“ löschen? || Supprimer le canal « {name} » ? || ¿Eliminar el canal «{name}»? || Odstrániť kanál „{name}“?
Added. Use Test to check it. || Hinzugefügt. Mit „Test“ prüfen. || Ajouté. Utilisez Test pour le vérifier. || Añadido. Use Probar para comprobarlo. || Pridané. Skontrolujte ho tlačidlom Test.
Could not start || Start nicht möglich || Démarrage impossible || No se pudo iniciar || Nepodarilo sa spustiť
Maintenance mode: outgoing notifications are silenced until {time}. || Wartungsmodus: ausgehende Benachrichtigungen sind bis {time} stumm geschaltet. || Mode maintenance : les notifications sortantes sont suspendues jusqu'au {time}. || Modo de mantenimiento: las notificaciones salientes están silenciadas hasta {time}. || Režim údržby: odchádzajúce upozornenia sú stíšené do {time}.
Alerts still appear here. || Warnungen erscheinen hier weiterhin. || Les alertes apparaissent toujours ici. || Las alertas siguen apareciendo aquí. || Upozornenia sa tu naďalej zobrazujú.
Cancelled, or timed out. || Abgebrochen oder Zeit abgelaufen. || Annulé ou délai dépassé. || Cancelado o tiempo agotado. || Zrušené alebo vypršal čas.
This device already has a passkey for this account. || Dieses Gerät hat bereits einen Passkey für dieses Konto. || Cet appareil possède déjà une clé d'accès pour ce compte. || Este dispositivo ya tiene una clave de acceso para esta cuenta. || Toto zariadenie už má pre tento účet passkey.
The browser refused: the address in the bar must match the configured public address (and use https). || Der Browser hat abgelehnt: Die Adresse in der Adressleiste muss zur konfigurierten öffentlichen Adresse passen (und https verwenden). || Le navigateur a refusé : l'adresse dans la barre doit correspondre à l'adresse publique configurée (et utiliser https). || El navegador lo rechazó: la dirección de la barra debe coincidir con la dirección pública configurada (y usar https). || Prehliadač to odmietol: adresa v paneli musí zodpovedať nastavenej verejnej adrese (a používať https).
The passkey could not be used. || Der Passkey konnte nicht verwendet werden. || La clé d'accès n'a pas pu être utilisée. || No se pudo usar la clave de acceso. || Passkey sa nepodarilo použiť.
name, e.g. "Work laptop" or "YubiKey" || Name, z. B. „Arbeitslaptop“ oder „YubiKey“ || nom, p. ex. « Portable pro » ou « YubiKey » || nombre, p. ej. «Portátil del trabajo» o «YubiKey» || názov, napr. „Pracovný notebook“ alebo „YubiKey“
Add a passkey || Passkey hinzufügen || Ajouter une clé d'accès || Añadir una clave de acceso || Pridať passkey
Passkey added. You can now sign in with it. || Passkey hinzugefügt. Sie können sich jetzt damit anmelden. || Clé d'accès ajoutée. Vous pouvez maintenant vous connecter avec. || Clave de acceso añadida. Ya puede iniciar sesión con ella. || Passkey bol pridaný. Môžete sa ním už prihlásiť.
Passkeys || Passkeys || Clés d'accès || Claves de acceso || Passkeys
A passkey lets you sign in with your fingerprint, face, device PIN or a security key instead of a password: nothing to type, and nothing an attacker can phish. Add one for each device you use. || Mit einem Passkey melden Sie sich per Fingerabdruck, Gesichtserkennung, Geräte-PIN oder Sicherheitsschlüssel statt mit Passwort an: nichts zu tippen und nichts, was ein Angreifer abphishen kann. Fügen Sie für jedes genutzte Gerät einen hinzu. || Une clé d'accès permet de se connecter avec l'empreinte digitale, le visage, le code PIN de l'appareil ou une clé de sécurité au lieu d'un mot de passe : rien à saisir, rien à hameçonner. Ajoutez-en une pour chaque appareil utilisé. || Una clave de acceso permite iniciar sesión con la huella, el rostro, el PIN del dispositivo o una llave de seguridad en lugar de una contraseña: nada que escribir y nada que un atacante pueda suplantar. Añada una por cada dispositivo que use. || Passkey umožňuje prihlásiť sa odtlačkom prsta, tvárou, PIN kódom zariadenia alebo bezpečnostným kľúčom namiesto hesla: nič sa nepíše a nič nemožno vyfišovať. Pridajte jeden pre každé zariadenie, ktoré používate.
Passkeys are not available on this setup: the administrator must start DENIS with --public-url https://your-address (or you can open the console as http://localhost). || Passkeys sind in dieser Einrichtung nicht verfügbar: Der Administrator muss DENIS mit --public-url https://ihre-adresse starten (oder Sie öffnen die Konsole als http://localhost). || Les clés d'accès ne sont pas disponibles dans cette configuration : l'administrateur doit démarrer DENIS avec --public-url https://votre-adresse (ou vous pouvez ouvrir la console en http://localhost). || Las claves de acceso no están disponibles en esta configuración: el administrador debe iniciar DENIS con --public-url https://su-dirección (o puede abrir la consola como http://localhost). || Passkeys nie sú v tomto nastavení dostupné: správca musí spustiť DENIS s --public-url https://vaša-adresa (alebo môžete konzolu otvoriť ako http://localhost).
added {time} || hinzugefügt {time} || ajoutée {time} || añadida {time} || pridané {time}
last used {ago} || zuletzt verwendet {ago} || dernière utilisation {ago} || último uso {ago} || naposledy použité {ago}
never used || nie verwendet || jamais utilisée || nunca usada || nikdy nepoužité
Remove the passkey "{name}"? You will not be able to sign in with it any more. || Passkey „{name}“ entfernen? Sie können sich damit nicht mehr anmelden. || Supprimer la clé d'accès « {name} » ? Vous ne pourrez plus vous connecter avec. || ¿Quitar la clave de acceso «{name}»? Ya no podrá iniciar sesión con ella. || Odstrániť passkey „{name}“? Už sa ním nebudete môcť prihlásiť.
Removed. || Entfernt. || Supprimé. || Quitado. || Odstránené.
You have no passkeys yet. || Sie haben noch keine Passkeys. || Vous n'avez pas encore de clé d'accès. || Aún no tiene claves de acceso. || Zatiaľ nemáte žiadne passkeys.
This browser does not support passkeys. || Dieser Browser unterstützt keine Passkeys. || Ce navigateur ne prend pas en charge les clés d'accès. || Este navegador no admite claves de acceso. || Tento prehliadač nepodporuje passkeys.
Demo data is loaded: the devices and alerts you see are fictional (a made-up company). || Demodaten sind geladen: Die angezeigten Geräte und Warnungen sind fiktiv (eine erfundene Firma). || Les données de démonstration sont chargées : les appareils et alertes affichés sont fictifs (une entreprise inventée). || Los datos de demostración están cargados: los dispositivos y alertas que ve son ficticios (una empresa inventada). || Demo údaje sú načítané: zobrazené zariadenia a upozornenia sú fiktívne (vymyslená firma).
An administrator can remove it when the real deployment starts. || Ein Administrator kann sie entfernen, wenn der echte Betrieb beginnt. || Un administrateur peut les supprimer au début du déploiement réel. || Un administrador puede eliminarlos cuando comience el despliegue real. || Správca ich môže odstrániť, keď sa začne ostrá prevádzka.
Demo data loaded. Look around the Devices, Alerts, OT and Trends tabs. || Demodaten geladen. Schauen Sie sich die Reiter Geräte, Warnungen, OT und Trends an. || Données de démonstration chargées. Parcourez les onglets Appareils, Alertes, OT et Tendances. || Datos de demostración cargados. Explore las pestañas Dispositivos, Alertas, OT y Tendencias. || Demo údaje sú načítané. Pozrite si karty Zariadenia, Upozornenia, OT a Trendy.
Demo data removed. || Demodaten entfernt. || Données de démonstration supprimées. || Datos de demostración eliminados. || Demo údaje boli odstránené.
Erase all data || Alle Daten löschen || Effacer toutes les données || Borrar todos los datos || Vymazať všetky údaje
This deletes every device, edit, alert, baseline, communications record, trend sample and remote site, and starts a new learning period. Accounts, sign-in methods, notification channels, branding, rule settings and the audit log are kept. || Dies löscht jedes Gerät, jede Änderung, Warnung, Baseline, Kommunikationsaufzeichnung, jeden Trendwert und Fernstandort und startet eine neue Lernphase. Konten, Anmeldemethoden, Benachrichtigungskanäle, Branding, Regeleinstellungen und das Audit-Protokoll bleiben erhalten. || Cela supprime chaque appareil, modification, alerte, référence, enregistrement de communications, échantillon de tendance et site distant, et démarre une nouvelle période d'apprentissage. Les comptes, méthodes de connexion, canaux de notification, personnalisation, réglages des règles et journal d'audit sont conservés. || Esto elimina cada dispositivo, edición, alerta, línea base, registro de comunicaciones, muestra de tendencias y sitio remoto, e inicia un nuevo periodo de aprendizaje. Se conservan las cuentas, los métodos de inicio de sesión, los canales de notificación, la marca, los ajustes de reglas y el registro de auditoría. || Tým sa odstráni každé zariadenie, úprava, upozornenie, základná línia, záznam komunikácie, vzorka trendov a vzdialená lokalita a začne nové obdobie učenia. Účty, spôsoby prihlásenia, kanály upozornení, vzhľad, nastavenia pravidiel a auditný záznam zostanú.
It cannot be undone. Take a backup first (denis backup). || Das kann nicht rückgängig gemacht werden. Erstellen Sie zuerst ein Backup (denis backup). || C'est irréversible. Faites d'abord une sauvegarde (denis backup). || No se puede deshacer. Haga antes una copia de seguridad (denis backup). || Nedá sa vrátiť späť. Najprv urobte zálohu (denis backup).
Type {phrase} to confirm || Zur Bestätigung {phrase} eingeben || Saisissez {phrase} pour confirmer || Escriba {phrase} para confirmar || Na potvrdenie napíšte {phrase}
Erase everything || Alles löschen || Tout effacer || Borrar todo || Vymazať všetko
Type the words exactly as shown. || Geben Sie die Wörter genau wie angezeigt ein. || Saisissez les mots exactement comme indiqué. || Escriba las palabras exactamente como se muestran. || Napíšte slová presne tak, ako sú zobrazené.
Everything was erased. Learning starts again now. || Alles wurde gelöscht. Das Lernen beginnt jetzt von vorn. || Tout a été effacé. L'apprentissage recommence maintenant. || Todo se ha borrado. El aprendizaje empieza de nuevo ahora. || Všetko bolo vymazané. Učenie sa teraz začína odznova.
Updating DENIS: {stage} || DENIS wird aktualisiert: {stage} || Mise à jour de DENIS : {stage} || Actualizando DENIS: {stage} || Aktualizuje sa DENIS: {stage}
DENIS {version} is available (you have {current}). || DENIS {version} ist verfügbar (Sie haben {current}). || DENIS {version} est disponible (vous avez {current}). || DENIS {version} está disponible (usted tiene {current}). || DENIS {version} je dostupný (máte {current}).
What's new || Was ist neu || Nouveautés || Novedades || Čo je nové
Update || Aktualisierung || Mise à jour || Actualización || Aktualizácia
you have {current} || Sie haben {current} || vous avez {current} || usted tiene {current} || máte {current}
released {date} || veröffentlicht {date} || publiée le {date} || publicada el {date} || vydané {date}
No release notes were published. || Es wurden keine Versionshinweise veröffentlicht. || Aucune note de version n'a été publiée. || No se publicaron notas de la versión. || Poznámky k vydaniu neboli zverejnené.
Before installing, DENIS makes a verified backup of your database ({dir}) and keeps the previous version. Your data is not changed by updating. If the new version does not start, the previous version is put back automatically. || Vor der Installation erstellt DENIS ein geprüftes Backup Ihrer Datenbank ({dir}) und behält die vorherige Version. Ihre Daten werden durch die Aktualisierung nicht verändert. Startet die neue Version nicht, wird die vorherige automatisch wiederhergestellt. || Avant l'installation, DENIS effectue une sauvegarde vérifiée de votre base de données ({dir}) et conserve la version précédente. Vos données ne sont pas modifiées par la mise à jour. Si la nouvelle version ne démarre pas, la précédente est remise automatiquement. || Antes de instalar, DENIS hace una copia de seguridad verificada de su base de datos ({dir}) y conserva la versión anterior. La actualización no modifica sus datos. Si la nueva versión no arranca, la anterior se restaura automáticamente. || Pred inštaláciou DENIS vytvorí overenú zálohu vašej databázy ({dir}) a ponechá predchádzajúcu verziu. Aktualizácia vaše údaje nemení. Ak sa nová verzia nespustí, predchádzajúca sa automaticky vráti.
An administrator can install this update. || Ein Administrator kann diese Aktualisierung installieren. || Un administrateur peut installer cette mise à jour. || Un administrador puede instalar esta actualización. || Túto aktualizáciu môže nainštalovať správca.
