# Settings page, audit log, account page, exceptions, OT command watches and the settings that came with them.
any write || beliebiger Schreibzugriff || toute écriture || cualquier escritura || ľubovoľný zápis
On or off || Ein oder aus || Activé ou désactivé || Activado o desactivado || Zapnuté alebo vypnuté
Edit || Bearbeiten || Modifier || Editar || Upraviť
Delete the watch "{name}"? || Überwachung „{name}“ löschen? || Supprimer la surveillance « {name} » ? || ¿Eliminar la vigilancia «{name}»? || Odstrániť sledovanie „{name}“?
Targets || Ziele || Cibles || Destinos || Ciele
any device || beliebiges Gerät || tout appareil || cualquier dispositivo || ľubovoľné zariadenie
Allowed senders || Erlaubte Absender || Émetteurs autorisés || Remitentes permitidos || Povolení odosielatelia
at most one alert per {n} min || höchstens eine Warnung pro {n} Min. || au plus une alerte par {n} min || como máximo una alerta cada {n} min || najviac jedno upozornenie za {n} min
Your OT command watches || Ihre OT-Befehlsüberwachungen || Vos surveillances de commandes OT || Sus vigilancias de comandos OT || Vaše OT sledovania príkazov
Be told when a specific command reaches a specific industrial device: a CPU stop, a program download, any write to a pump station. Exclude your own engineering station with "allowed senders". Watches also fire during the learning period. || Lassen Sie sich melden, wenn ein bestimmter Befehl ein bestimmtes Industriegerät erreicht: ein CPU-Stopp, ein Programm-Download, jeder Schreibzugriff auf eine Pumpstation. Nehmen Sie Ihre eigene Engineering-Station über „Erlaubte Absender“ aus. Überwachungen greifen auch in der Lernphase. || Soyez averti quand une commande précise atteint un appareil industriel précis : un arrêt de CPU, un téléchargement de programme, toute écriture vers une station de pompage. Excluez votre propre poste d'ingénierie avec « Émetteurs autorisés ». Les surveillances agissent aussi pendant la période d'apprentissage. || Reciba un aviso cuando un comando concreto llegue a un dispositivo industrial concreto: una parada de CPU, una descarga de programa, cualquier escritura en una estación de bombeo. Excluya su propia estación de ingeniería con «Remitentes permitidos». Las vigilancias actúan también durante el periodo de aprendizaje. || Nechajte si oznámiť, keď konkrétny príkaz príde ku konkrétnemu priemyselnému zariadeniu: zastavenie CPU, nahranie programu, akýkoľvek zápis do čerpacej stanice. Vlastnú inžiniersku stanicu vylúčte cez „Povolení odosielatelia“. Sledovania fungujú aj počas obdobia učenia.
No watches yet. || Noch keine Überwachungen. || Aucune surveillance pour l'instant. || Aún no hay vigilancias. || Zatiaľ žiadne sledovania.
Add a watch || Überwachung hinzufügen || Ajouter une surveillance || Añadir una vigilancia || Pridať sledovanie
e.g. Stop commands to line 1 || z. B. Stopp-Befehle an Linie 1 || p. ex. Commandes d'arrêt vers la ligne 1 || p. ej. Comandos de parada a la línea 1 || napr. Príkazy na zastavenie linky 1
Start from a common watch… || Mit einer gängigen Überwachung beginnen … || Partir d'une surveillance courante… || Empezar desde una vigilancia habitual… || Začať bežným sledovaním…
e.g. write single register, 0x29, restart || z. B. write single register, 0x29, restart || p. ex. write single register, 0x29, restart || p. ej. write single register, 0x29, restart || napr. write single register, 0x29, restart
{n} seen || {n} gesehen || {n} vus || {n} vistos || {n} videných
Add an OT command watch || OT-Befehlsüberwachung hinzufügen || Ajouter une surveillance de commande OT || Añadir una vigilancia de comandos OT || Pridať OT sledovanie príkazov
Edit the OT command watch || OT-Befehlsüberwachung bearbeiten || Modifier la surveillance de commande OT || Editar la vigilancia de comandos OT || Upraviť OT sledovanie príkazov
Start from || Beginnen mit || Partir de || Empezar desde || Začať z
Alert when the command is || Warnen, wenn der Befehl ist || Alerter quand la commande est || Alertar cuando el comando sea || Upozorniť, keď je príkaz
any control command (stop, start, download, restart, operate) || beliebiger Steuerbefehl (Stopp, Start, Download, Neustart, Operate) || toute commande de contrôle (arrêt, démarrage, téléchargement, redémarrage, opération) || cualquier comando de control (parada, arranque, descarga, reinicio, operate) || ľubovoľný riadiaci príkaz (stop, štart, nahranie, reštart, operate)
any write (registers, coils, tags, setpoints) || beliebiger Schreibzugriff (Register, Coils, Tags, Sollwerte) || toute écriture (registres, bobines, tags, consignes) || cualquier escritura (registros, bobinas, tags, consignas) || ľubovoľný zápis (registre, cievky, tagy, žiadané hodnoty)
or a function whose name contains (comma separated) || oder eine Funktion, deren Name enthält (durch Komma getrennt) || ou une fonction dont le nom contient (séparés par des virgules) || o una función cuyo nombre contenga (separadas por comas) || alebo funkcia, ktorej názov obsahuje (oddelené čiarkou)
Seen on your network (click to add): || In Ihrem Netzwerk gesehen (zum Hinzufügen klicken): || Vus sur votre réseau (cliquer pour ajouter) : || Vistos en su red (clic para añadir): || Videné vo vašej sieti (kliknutím pridáte):
Only when the target is (empty: any device) || Nur wenn das Ziel ist (leer: beliebiges Gerät) || Seulement quand la cible est (vide : tout appareil) || Solo cuando el destino sea (vacío: cualquier dispositivo) || Iba keď je cieľ (prázdne: ľubovoľné zariadenie)
Never for these senders (for example your engineering station) || Nie für diese Absender (z. B. Ihre Engineering-Station) || Jamais pour ces émetteurs (par exemple votre poste d'ingénierie) || Nunca para estos remitentes (por ejemplo, su estación de ingeniería) || Nikdy pre týchto odosielateľov (napríklad vašu inžiniersku stanicu)
Score of the alert (1–100) || Wert der Warnung (1–100) || Score de l'alerte (1–100) || Puntuación de la alerta (1–100) || Skóre upozornenia (1–100)
At most one alert per sender and target in this many minutes || Höchstens eine Warnung pro Absender und Ziel in so vielen Minuten || Au plus une alerte par émetteur et cible dans ce nombre de minutes || Como máximo una alerta por remitente y destino en estos minutos || Najviac jedno upozornenie na odosielateľa a cieľ za tento počet minút
On || Ein || Activé || Activado || Zapnuté
Give the watch a name. || Geben Sie der Überwachung einen Namen. || Donnez un nom à la surveillance. || Dé un nombre a la vigilancia. || Dajte sledovaniu názov.
Choose what to watch for: a kind of command or a function name. || Wählen Sie, worauf geachtet werden soll: eine Befehlsart oder ein Funktionsname. || Choisissez ce qu'il faut surveiller : un type de commande ou un nom de fonction. || Elija qué vigilar: un tipo de comando o el nombre de una función. || Vyberte, čo sledovať: druh príkazu alebo názov funkcie.
Settings || Einstellungen || Réglages || Ajustes || Nastavenia
Commands seen || Gesehene Befehle || Commandes vues || Comandos vistos || Zaznamenané príkazy
Who talks to whom, over which industrial protocol, and what kind of messages (read / write / control such as STOP or program download). A path that appears after the learning period raises an alert; so does any control command. Click a command to be told whenever it is sent (an OT command watch, see Rules). || Wer mit wem über welches Industrieprotokoll spricht und welche Art von Nachrichten (Lesen / Schreiben / Steuern wie STOP oder Programm-Download). Ein Weg, der nach der Lernphase neu auftaucht, löst eine Warnung aus; ebenso jeder Steuerbefehl. Klicken Sie auf einen Befehl, um jedes Mal Bescheid zu bekommen, wenn er gesendet wird (eine OT-Befehlsüberwachung, siehe Regeln). || Qui parle à qui, via quel protocole industriel, et quels types de messages (lecture / écriture / contrôle comme STOP ou téléchargement de programme). Un chemin qui apparaît après la période d'apprentissage déclenche une alerte ; de même pour toute commande de contrôle. Cliquez sur une commande pour être averti à chaque envoi (une surveillance de commande OT, voir Règles). || Quién habla con quién, mediante qué protocolo industrial y qué tipo de mensajes (lectura / escritura / control como STOP o descarga de programa). Una ruta que aparece tras el periodo de aprendizaje genera una alerta; también cualquier comando de control. Haga clic en un comando para recibir un aviso cada vez que se envíe (una vigilancia de comandos OT, vea Reglas). || Kto s kým komunikuje, cez ktorý priemyselný protokol a aké správy (čítanie / zápis / riadenie ako STOP alebo nahranie programu). Cesta, ktorá sa objaví po období učenia, vyvolá upozornenie; rovnako aj každý riadiaci príkaz. Kliknutím na príkaz dostanete upozornenie vždy, keď sa odošle (OT sledovanie príkazov, pozri Pravidlá).
No devices yet. The first sweep runs at startup; passive discovery fills in as devices announce themselves. Just looking around? An administrator can load demo data under Settings. || Noch keine Geräte. Der erste Scan läuft beim Start; die passive Erkennung ergänzt Geräte, sobald sie sich melden. Nur mal umsehen? Ein Administrator kann unter Einstellungen Demodaten laden. || Pas encore d'appareils. Le premier balayage se lance au démarrage ; la découverte passive complète au fur et à mesure que les appareils se manifestent. Simple curiosité ? Un administrateur peut charger des données de démonstration sous Réglages. || Aún no hay dispositivos. El primer barrido se ejecuta al iniciar; el descubrimiento pasivo completa la lista cuando los dispositivos se anuncian. ¿Solo quiere echar un vistazo? Un administrador puede cargar datos de demostración en Ajustes. || Zatiaľ žiadne zariadenia. Prvý sken beží pri štarte; pasívne zisťovanie dopĺňa zariadenia, keď sa ohlásia. Chcete sa len rozhliadnuť? Správca môže načítať demo údaje v časti Nastavenia.
Settings for the whole installation. Only administrators see this page; every change is written to the || Einstellungen für die gesamte Installation. Nur Administratoren sehen diese Seite; jede Änderung wird im || Réglages de toute l'installation. Seuls les administrateurs voient cette page ; chaque modification est inscrite au || Ajustes de toda la instalación. Solo los administradores ven esta página; cada cambio se anota en el || Nastavenia celej inštalácie. Túto stránku vidia iba správcovia; každá zmena sa zapíše do
audit log || Audit-Protokoll festgehalten || journal d'audit || registro de auditoría || auditného záznamu
Every sign-in, change, user, token, channel and rule edit, with who did it. Kept until you erase all data (the audit log itself is never erased by that). || Jede Anmeldung, Änderung und jeder Benutzer, Token, Kanal und jede Regeländerung, mit dem Namen dessen, der es getan hat. Bleibt erhalten, bis Sie alle Daten löschen (das Audit-Protokoll selbst wird dadurch nie gelöscht). || Chaque connexion, modification, utilisateur, jeton, canal et changement de règle, avec l'auteur. Conservé jusqu'à l'effacement de toutes les données (le journal d'audit lui-même n'est jamais effacé par cette opération). || Cada inicio de sesión, cambio, usuario, token, canal y edición de reglas, con quién lo hizo. Se conserva hasta que borre todos los datos (el propio registro de auditoría nunca se borra con ello). || Každé prihlásenie, zmena, používateľ, token, kanál a úprava pravidla s údajom, kto ju urobil. Uchováva sa, kým nevymažete všetky údaje (samotný auditný záznam sa tým nikdy nemaže).
Last 100 || Letzte 100 || 100 derniers || Últimos 100 || Posledných 100
Last 500 || Letzte 500 || 500 derniers || Últimos 500 || Posledných 500
Last 1000 || Letzte 1000 || 1000 derniers || Últimos 1000 || Posledných 1000
My account || Mein Konto || Mon compte || Mi cuenta || Môj účet
Changing it signs you out everywhere else. || Beim Ändern werden Sie überall sonst abgemeldet. || Le changer vous déconnecte partout ailleurs. || Al cambiarla se cierra su sesión en todos los demás sitios. || Zmenou vás odhlásime všade inde.
Sign-in || Anmeldung || Connexion || Inicio de sesión || Prihlásenie
Settings sections || Abschnitte der Einstellungen || Sections des réglages || Secciones de ajustes || Sekcie nastavení
Filter by user, action or detail… || Nach Benutzer, Aktion oder Detail filtern … || Filtrer par utilisateur, action ou détail… || Filtrar por usuario, acción o detalle… || Filtrovať podľa používateľa, akcie alebo detailu…
Filter the audit log || Audit-Protokoll filtern || Filtrer le journal d'audit || Filtrar el registro de auditoría || Filtrovať auditný záznam
How many entries || Wie viele Einträge || Combien d'entrées || Cuántas entradas || Koľko záznamov
Several new devices join within a few minutes (five in ten by default): a scan, an ARP flood, a bridged network, or simply an event. Reported once per half hour. || Mehrere neue Geräte kommen innerhalb weniger Minuten hinzu (standardmäßig fünf in zehn): ein Scan, eine ARP-Flut, ein überbrücktes Netzwerk oder einfach eine Veranstaltung. Wird einmal pro halbe Stunde gemeldet. || Plusieurs nouveaux appareils rejoignent le réseau en quelques minutes (cinq en dix par défaut) : un scan, une inondation ARP, un réseau ponté, ou simplement un événement. Signalé une fois par demi-heure. || Varios dispositivos nuevos se unen en pocos minutos (cinco en diez por defecto): un escaneo, una inundación ARP, una red puenteada o simplemente un evento. Se avisa una vez cada media hora. || Niekoľko nových zariadení sa pripojí v priebehu pár minút (predvolene päť za desať): sken, ARP záplava, premostená sieť alebo jednoducho udalosť. Hlási sa raz za pol hodiny.
OT: your command watches || OT: Ihre Befehlsüberwachungen || OT : vos surveillances de commandes || OT: sus vigilancias de comandos || OT: vaše sledovania príkazov
Your own watches: be told when specific industrial commands (a Modbus write, an S7 CPU stop, a DNP3 restart…) are sent to specific devices, optionally except from senders you allow. Add them below. || Ihre eigenen Überwachungen: Bescheid bekommen, wenn bestimmte Industriebefehle (ein Modbus-Schreibzugriff, ein S7-CPU-Stopp, ein DNP3-Neustart …) an bestimmte Geräte gesendet werden, auf Wunsch außer von erlaubten Absendern. Fügen Sie sie unten hinzu. || Vos propres surveillances : soyez averti quand des commandes industrielles précises (une écriture Modbus, un arrêt de CPU S7, un redémarrage DNP3…) sont envoyées à des appareils précis, éventuellement sauf depuis les émetteurs autorisés. Ajoutez-les ci-dessous. || Sus propias vigilancias: reciba un aviso cuando se envíen comandos industriales concretos (una escritura Modbus, una parada de CPU S7, un reinicio DNP3…) a dispositivos concretos, opcionalmente salvo desde los remitentes que permita. Añádalas abajo. || Vaše vlastné sledovania: dostanete upozornenie, keď sa konkrétne priemyselné príkazy (zápis Modbus, zastavenie CPU S7, reštart DNP3…) odošlú konkrétnym zariadeniam, voliteľne okrem povolených odosielateľov. Pridajte ich nižšie.
OT: read-only path starts writing || OT: Nur-Lese-Pfad beginnt zu schreiben || OT : un chemin en lecture seule commence à écrire || OT: una ruta de solo lectura empieza a escribir || OT: cesta len na čítanie začne zapisovať
A path that only ever read from an industrial device starts sending write commands: how a monitoring connection turns into a controlling one. || Ein Pfad, der bisher nur von einem Industriegerät gelesen hat, beginnt Schreibbefehle zu senden: so wird aus einer Überwachungsverbindung eine steuernde. || Un chemin qui ne faisait que lire depuis un appareil industriel commence à envoyer des commandes d'écriture : c'est ainsi qu'une connexion de supervision devient une connexion de pilotage. || Una ruta que solo leía de un dispositivo industrial empieza a enviar comandos de escritura: así una conexión de supervisión se convierte en una de control. || Cesta, ktorá z priemyselného zariadenia len čítala, začne posielať zápisové príkazy: tak sa monitorovacie spojenie mení na riadiace.
New devices that count as a burst || Neue Geräte, die als Schub zählen || Nouveaux appareils comptant comme une rafale || Dispositivos nuevos que cuentan como ráfaga || Nové zariadenia, ktoré sa počítajú ako séria
How many new devices must appear within the window below. || Wie viele neue Geräte innerhalb des unten genannten Zeitfensters erscheinen müssen. || Combien de nouveaux appareils doivent apparaître dans la fenêtre ci-dessous. || Cuántos dispositivos nuevos deben aparecer dentro de la ventana de abajo. || Koľko nových zariadení sa musí objaviť v okne nižšie.
Burst window || Schub-Zeitfenster || Fenêtre de rafale || Ventana de ráfaga || Okno série
The time within which they must appear. || Die Zeit, innerhalb der sie erscheinen müssen. || Le délai dans lequel ils doivent apparaître. || El tiempo dentro del cual deben aparecer. || Čas, v ktorom sa musia objaviť.
Per sender, target and protocol: a repeated stop or download is reported once per this time. || Pro Absender, Ziel und Protokoll: Ein wiederholter Stopp oder Download wird einmal in diesem Zeitraum gemeldet. || Par émetteur, cible et protocole : un arrêt ou un téléchargement répété n'est signalé qu'une fois par cette durée. || Por remitente, destino y protocolo: un stop o descarga repetidos se avisan una vez por este tiempo. || Pre odosielateľa, cieľ a protokol: opakované zastavenie alebo nahranie sa hlási raz za túto dobu.
Levels apart that count as skipping || Ebenen Abstand, die als Überspringen zählen || Niveaux d'écart comptant comme un saut || Niveles de separación que cuentan como salto || Odstup úrovní, ktorý sa počíta ako preskočenie
levels || Ebenen || niveaux || niveles || úrovne
Two industrial devices talking across at least this many Purdue levels are reported (2 = one level in between is skipped). || Zwei Industriegeräte, die über mindestens so viele Purdue-Ebenen hinweg kommunizieren, werden gemeldet (2 = eine Ebene dazwischen wird übersprungen). || Deux appareils industriels communiquant à travers au moins autant de niveaux Purdue sont signalés (2 = un niveau intermédiaire est sauté). || Se avisa de dos dispositivos industriales que se comuniquen saltando al menos tantos niveles Purdue (2 = se salta un nivel intermedio). || Hlásia sa dve priemyselné zariadenia, ktoré komunikujú cez aspoň toľko úrovní Purdue (2 = preskočí sa jedna úroveň medzi nimi).
Per sender, target and protocol. || Pro Absender, Ziel und Protokoll. || Par émetteur, cible et protocole. || Por remitente, destino y protocolo. || Pre odosielateľa, cieľ a protokol.
One of your own OT command watches matched: a command you asked to be told about was sent to an industrial device. Check who sent it and why (the alert names the watch, the sender and the target). If it was planned, no action is needed; if not, contact the plant's operations and security leads, and consider adding the sender to the watch's allowed senders once you know it is legitimate. || Eine Ihrer eigenen OT-Befehlsüberwachungen hat angeschlagen: Ein Befehl, über den Sie informiert werden wollten, wurde an ein Industriegerät gesendet. Prüfen Sie, wer ihn gesendet hat und warum (die Warnung nennt Überwachung, Absender und Ziel). War er geplant, ist nichts zu tun; wenn nicht, kontaktieren Sie die Betriebs- und Sicherheitsleitung der Anlage und erwägen Sie, den Absender zu den erlaubten Absendern der Überwachung hinzuzufügen, sobald Sie wissen, dass er legitim ist. || Une de vos surveillances de commandes OT a réagi : une commande dont vous vouliez être averti a été envoyée à un appareil industriel. Vérifiez qui l'a envoyée et pourquoi (l'alerte indique la surveillance, l'émetteur et la cible). Si c'était prévu, rien à faire ; sinon, contactez les responsables exploitation et sécurité du site, et envisagez d'ajouter l'émetteur aux émetteurs autorisés de la surveillance une fois sa légitimité établie. || Una de sus vigilancias de comandos OT ha coincidido: se envió a un dispositivo industrial un comando del que quería recibir aviso. Compruebe quién lo envió y por qué (la alerta nombra la vigilancia, el remitente y el destino). Si estaba previsto, no hay que hacer nada; si no, contacte con los responsables de operaciones y seguridad de la planta y considere añadir el remitente a los remitentes permitidos de la vigilancia cuando sepa que es legítimo. || Zapadlo jedno z vašich OT sledovaní príkazov: priemyselnému zariadeniu bol odoslaný príkaz, o ktorom ste chceli byť informovaní. Zistite, kto ho poslal a prečo (upozornenie uvádza sledovanie, odosielateľa a cieľ). Ak bol plánovaný, nie je čo robiť; ak nie, kontaktujte prevádzkových a bezpečnostných vedúcich závodu a zvážte pridanie odosielateľa medzi povolených odosielateľov sledovania, keď budete vedieť, že je legitímny.
A path that only ever read from an industrial device has started writing to it. That is how a monitoring or reporting connection turns into a controlling one. Confirm with operations that the change was intended (a new function, a commissioning, a maintenance task); if not, treat the sender as compromised or misconfigured and block the path at the firewall between the zones. || Ein Pfad, der bisher nur von einem Industriegerät gelesen hat, schreibt jetzt darauf. So wird aus einer Überwachungs- oder Berichtsverbindung eine steuernde. Klären Sie mit dem Betrieb, ob die Änderung gewollt war (eine neue Funktion, eine Inbetriebnahme, eine Wartungsarbeit); falls nicht, behandeln Sie den Absender als kompromittiert oder fehlkonfiguriert und sperren Sie den Pfad an der Firewall zwischen den Zonen. || Un chemin qui ne faisait que lire depuis un appareil industriel s'est mis à y écrire. C'est ainsi qu'une connexion de supervision ou de reporting devient une connexion de pilotage. Confirmez avec l'exploitation que le changement était voulu (une nouvelle fonction, une mise en service, une tâche de maintenance) ; sinon, considérez l'émetteur comme compromis ou mal configuré et bloquez le chemin sur le pare-feu entre les zones. || Una ruta que solo leía de un dispositivo industrial ha empezado a escribir en él. Así una conexión de supervisión o informes se convierte en una de control. Confirme con operaciones que el cambio era intencionado (una nueva función, una puesta en marcha, una tarea de mantenimiento); si no, trate al remitente como comprometido o mal configurado y bloquee la ruta en el cortafuegos entre zonas. || Cesta, ktorá z priemyselného zariadenia len čítala, doň začala zapisovať. Tak sa monitorovacie alebo reportovacie spojenie mení na riadiace. Overte s prevádzkou, že zmena bola zámerná (nová funkcia, uvádzanie do prevádzky, údržba); ak nie, berte odosielateľa ako napadnutého alebo zle nastaveného a zablokujte cestu na firewalle medzi zónami.
